example_id,node_id,method,num_serializations,mean_score,topodev,topovar,min_score,max_score,score_swing,num_verdict_flips
scrambledeggs,2,sager,5,0.798,0.0,0.0,0.798,0.798,0.0,0
scrambledeggs,3,ares,5,0.8792,0.04850319577100047,0.002352559999999998,0.799,0.944,0.1449999999999999,0
scrambledeggs,3,sager,5,0.618,0.0,0.0,0.618,0.618,0.0,0
scrambledeggs,4,ares,5,0.9088,0.06920231210010254,0.0047889599999999975,0.799,0.983,0.18399999999999994,0
scrambledeggs,4,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
scrambledeggs,5,ares,5,0.9108,0.03018211390873741,0.0009109600000000003,0.856,0.94,0.08399999999999996,0
scrambledeggs,5,sager,5,0.756,0.0,0.0,0.756,0.756,0.0,0
scrambledeggs,6,ares,5,0.9388,0.04123784669451109,0.0017005599999999992,0.868,0.985,0.11699999999999999,0
scrambledeggs,6,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
scrambledeggs,7,ares,5,0.7998000000000001,0.012286578042726103,0.00015095999999999922,0.787,0.823,0.03599999999999992,0
scrambledeggs,7,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
scrambledeggs,8,ares,5,0.827,0.011135528725660053,0.00012400000000000022,0.814,0.847,0.03300000000000003,0
scrambledeggs,8,sager,5,0.786,0.0,0.0,0.786,0.786,0.0,0
scrambledeggs,9,ares,5,0.8646,0.02165733132221052,0.00046904000000000086,0.83,0.886,0.05600000000000005,0
scrambledeggs,9,sager,5,0.788,0.0,0.0,0.788,0.788,0.0,0
scrambledeggs,10,ares,5,0.866,0.03774122414548844,0.0014243999999999995,0.801,0.903,0.10199999999999998,0
scrambledeggs,10,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
scrambledeggs,11,ares,5,0.9512,0.015740393895960773,0.0002477599999999991,0.922,0.966,0.04399999999999993,0
scrambledeggs,11,sager,5,0.8,0.0,0.0,0.8,0.8,0.0,0
scrambledeggs,12,ares,5,0.778,0.03859533650585263,0.001489600000000001,0.707,0.816,0.10899999999999999,0
scrambledeggs,12,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
scrambledeggs,13,ares,5,0.9136,0.033624990706318414,0.0011306399999999996,0.883,0.969,0.08599999999999997,0
scrambledeggs,13,sager,5,0.8,0.0,0.0,0.8,0.8,0.0,0
scrambledeggs,14,ares,5,0.9942,0.008726969691708579,7.616000000000012e-05,0.977,1.0,0.02300000000000002,0
scrambledeggs,14,sager,5,0.704,0.0,0.0,0.704,0.704,0.0,0
scrambledeggs,15,ares,5,0.9349999999999999,0.049739320461783545,0.0024739999999999996,0.852,0.991,0.139,0
scrambledeggs,15,sager,5,0.722,0.0,0.0,0.722,0.722,0.0,0
scrambledeggs,16,ares,5,0.842,0.07225510362597236,0.005220800000000003,0.704,0.906,0.20200000000000007,0
scrambledeggs,16,sager,5,0.932,0.0,0.0,0.932,0.932,0.0,0
scrambledeggs,17,ares,5,0.9962,0.007600000000000007,5.7760000000000104e-05,0.981,1.0,0.019000000000000017,0
scrambledeggs,17,sager,5,0.199,0.0,0.0,0.199,0.199,0.0,0
scrambledeggs,18,ares,5,0.8747999999999999,0.017634057956125715,0.0003109600000000006,0.852,0.902,0.050000000000000044,0
scrambledeggs,18,sager,5,0.8,0.0,0.0,0.8,0.8,0.0,0
scrambledeggs,19,ares,5,0.7954000000000001,0.01431921785573498,0.0002050399999999995,0.771,0.815,0.04399999999999993,0
scrambledeggs,19,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
scrambledeggs,20,ares,5,0.7598,0.002400000000000002,5.76000000000001e-06,0.755,0.761,0.006000000000000005,0
scrambledeggs,20,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
scrambledeggs,21,ares,5,0.7252,0.04794747125761692,0.0022989600000000005,0.648,0.774,0.126,0
scrambledeggs,21,sager,5,0.525,0.0,0.0,0.525,0.525,0.0,0
scrambledeggs,22,ares,5,0.6906000000000001,0.08825327189402105,0.007788640000000005,0.584,0.797,0.21300000000000008,0
scrambledeggs,22,sager,5,0.769,0.0,0.0,0.769,0.769,0.0,0
scrambledeggs,23,ares,5,0.7414000000000001,0.17538141292622775,0.030758640000000004,0.437,0.919,0.48200000000000004,1
scrambledeggs,23,sager,5,0.414,0.0,0.0,0.414,0.414,0.0,0
scrambledeggs,24,ares,5,0.9982,0.0024000000000000024,5.760000000000011e-06,0.994,1.0,0.006000000000000005,0
scrambledeggs,24,sager,5,0.86,0.0,0.0,0.86,0.86,0.0,0
cucumberraita,1,ares,5,0.776,0.017029386365926415,0.0002900000000000005,0.746,0.792,0.04600000000000004,0
cucumberraita,1,sager,5,0.414,0.0,0.0,0.414,0.414,0.0,0
cucumberraita,2,ares,5,0.7851999999999999,0.0593545280496779,0.00352296,0.698,0.854,0.15600000000000003,0
cucumberraita,2,sager,5,0.611,0.0,0.0,0.611,0.611,0.0,0
cucumberraita,3,ares,5,0.8664,0.06415793014117586,0.004116240000000002,0.828,0.993,0.16500000000000004,0
cucumberraita,3,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
cucumberraita,4,ares,5,0.7368,0.0665984984815724,0.004435360000000002,0.605,0.781,0.17600000000000005,0
cucumberraita,4,sager,5,0.221,0.0,0.0,0.221,0.221,0.0,0
cucumberraita,5,ares,5,0.7378,0.040424744897154266,0.0016341599999999997,0.672,0.772,0.09999999999999998,0
cucumberraita,5,sager,5,0.534,0.0,0.0,0.534,0.534,0.0,0
cucumberraita,6,ares,5,0.9773999999999999,0.011288932633336078,0.00012744000000000023,0.964,0.991,0.027000000000000024,0
cucumberraita,6,sager,5,1.0,0.0,0.0,1.0,1.0,0.0,0
cucumberraita,7,ares,5,0.8396000000000001,0.04937043649796909,0.002437439999999999,0.791,0.913,0.122,0
cucumberraita,7,sager,5,0.807,0.0,0.0,0.807,0.807,0.0,0
cucumberraita,8,ares,5,0.7628,0.015497096502248427,0.0002401600000000004,0.734,0.781,0.04700000000000004,0
cucumberraita,8,sager,5,0.221,0.0,0.0,0.221,0.221,0.0,0
cucumberraita,9,ares,5,0.8140000000000001,0.11800000000000001,0.013924000000000002,0.578,0.873,0.29500000000000004,0
cucumberraita,9,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
cucumberraita,10,ares,5,0.8806,0.009414881836751864,8.864000000000015e-05,0.863,0.889,0.026000000000000023,0
cucumberraita,10,sager,5,0.9019999999999999,1.1102230246251565e-16,1.232595164407831e-32,0.902,0.902,0.0,0
cucumberraita,11,ares,5,0.7724,0.00402988833592198,1.6240000000000027e-05,0.768,0.78,0.01200000000000001,0
cucumberraita,11,sager,5,0.414,0.0,0.0,0.414,0.414,0.0,0
cucumberraita,12,ares,5,0.9266,0.0323208910768252,0.001044639999999999,0.862,0.945,0.08299999999999996,0
cucumberraita,12,sager,5,0.959,0.0,0.0,0.959,0.959,0.0,0
capresebruschetta,1,ares,5,0.836,0.0409243203975338,0.0016748000000000006,0.785,0.906,0.121,0
capresebruschetta,1,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
capresebruschetta,2,ares,5,0.8848,0.04289242357340044,0.0018397599999999976,0.809,0.938,0.1289999999999999,0
capresebruschetta,2,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
capresebruschetta,3,ares,5,0.7622,0.018378248012256244,0.00033776000000000064,0.732,0.784,0.052000000000000046,0
capresebruschetta,3,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
capresebruschetta,4,ares,5,0.9581999999999999,0.01092520022699814,0.00011936000000000021,0.944,0.974,0.030000000000000027,0
capresebruschetta,4,sager,5,1.0,0.0,0.0,1.0,1.0,0.0,0
capresebruschetta,5,ares,5,0.8904,0.07720000000000002,0.005959840000000004,0.736,0.929,0.19300000000000006,0
capresebruschetta,5,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
capresebruschetta,6,ares,5,0.849,0.045782092569038375,0.002095999999999999,0.796,0.911,0.11499999999999999,0
capresebruschetta,6,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
capresebruschetta,7,ares,5,0.9814,0.00922171350671881,8.504000000000015e-05,0.965,0.993,0.028000000000000025,0
capresebruschetta,7,sager,5,0.9879999999999999,1.1102230246251565e-16,1.232595164407831e-32,0.988,0.988,0.0,0
capresebruschetta,8,ares,5,0.8022,0.001326649916142161,1.760000000000003e-06,0.8,0.804,0.0040000000000000036,0
capresebruschetta,8,sager,5,0.8,0.0,0.0,0.8,0.8,0.0,0
capresebruschetta,9,ares,5,0.6996,0.08893728127169168,0.007909839999999998,0.538,0.778,0.24,0
capresebruschetta,9,sager,5,0.95,0.0,0.0,0.95,0.95,0.0,0
capresebruschetta,10,ares,5,0.7764,0.019032603605392526,0.00036224000000000065,0.739,0.791,0.052000000000000046,0
capresebruschetta,10,sager,5,0.8,0.0,0.0,0.8,0.8,0.0,0
capresebruschetta,11,ares,5,0.7826000000000001,0.005314132102234574,2.824000000000005e-05,0.774,0.789,0.015000000000000013,0
capresebruschetta,11,sager,5,0.8019999999999999,1.1102230246251565e-16,1.232595164407831e-32,0.802,0.802,0.0,0
capresebruschetta,12,ares,5,0.9554,0.02083842604420974,0.00043423999999999877,0.929,0.987,0.05799999999999994,0
capresebruschetta,12,sager,5,0.75,0.0,0.0,0.75,0.75,0.0,0
tomatomozzarellasalad,1,ares,5,0.081,0.0,0.0,0.081,0.081,0.0,0
tomatomozzarellasalad,1,sager,5,0.029000000000000005,3.469446951953614e-18,1.2037062152420224e-35,0.029,0.029,0.0,0
tomatomozzarellasalad,2,ares,5,0.826,0.0,0.0,0.826,0.826,0.0,0
tomatomozzarellasalad,2,sager,5,0.993,0.0,0.0,0.993,0.993,0.0,0
tomatomozzarellasalad,3,ares,5,0.9666,0.016954055562018167,0.00028743999999999916,0.937,0.983,0.04599999999999993,0
tomatomozzarellasalad,3,sager,5,0.843,0.0,0.0,0.843,0.843,0.0,0
tomatomozzarellasalad,4,ares,5,0.349,0.0,0.0,0.349,0.349,0.0,0
tomatomozzarellasalad,4,sager,5,0.42000000000000004,5.551115123125783e-17,3.0814879110195774e-33,0.42,0.42,0.0,0
tomatomozzarellasalad,5,ares,5,0.8066000000000001,0.012224565431948867,0.0001494399999999992,0.8,0.831,0.030999999999999917,0
tomatomozzarellasalad,5,sager,5,0.8,0.0,0.0,0.8,0.8,0.0,0
